CustomerID,Recency,Frequency,Monetary
15728,51,1,-28.05
15729,200,1,-23.0
15730,124,4,207.24
15732,36,1,34.72
15733,311,1,60.5
15734,116,2,209.8
15737,24,9,163.17000000000002
15738,20,12,715.12
15739,245,1,129.4
15743,18,4,136.9
15745,21,4,258.05
15746,136,1,10.92
15747,14,3,312.89
15748,42,1,62.410000000000004
15749,40,3,10473.900000000001
15750,17,7,448.81
15752,41,7,585.35
15754,53,3,108.6
15755,2,8,438.97
15756,65,4,127.42
15757,189,2,127.5
15758,26,1,17.85
15759,220,3,127.6
15762,79,2,146.47
15763,79,2,124.75
15764,83,4,838.48
15768,117,2,55.0
15769,55,19,8470.66
15773,243,1,39.94
15774,304,1,32.0
15776,135,1,102.28
15777,7,2,1.1999999999999993
15780,37,2,107.45
15781,27,2,49.8
15782,32,2,596.88
15783,12,1,84.6
15785,153,5,677.94
15786,45,5,1266.24
15787,28,3,163.45
15789,360,1,15.6
15790,12,1,62.01
15791,45,2,398.96999999999997
15793,16,2,141.21
15795,151,1,97.49
15796,19,9,551.3100000000001
15797,131,1,597.6000000000001
15799,77,3,102.55
15800,109,2,158.02
15801,48,3,269.31
15804,20,11,573.18
15805,25,14,1079.1100000000001
15806,48,3,212.3
15807,52,3,203.4
15808,192,4,546.25
15809,70,3,92.74000000000001
15810,80,5,285.34000000000003
15811,24,6,501.03000000000003
15812,34,5,732.45
15813,209,2,220.45
15814,18,4,269.51
15815,129,4,482.54
15819,51,4,369.71999999999997
15820,321,1,15.299999999999999
15821,46,2,145.7
15822,182,2,147.0
15823,193,1,-29.700000000000003
15825,174,1,89.86
15826,58,2,268.42
15827,36,12,368.9
15829,142,2,182.57999999999998
15830,303,1,125.53999999999999
15831,1,3,164.0
15832,256,1,126.45
15834,72,4,357.13
15835,46,4,176.2
15836,47,2,13.52
15837,184,1,100.78999999999999
15838,13,13,7690.18
15839,27,4,138.34
15840,1,2,93.14
15841,74,4,165.39999999999998
15843,100,1,17.85
15844,48,1,42.3
15845,19,8,674.4
15847,334,1,19.799999999999997
15850,21,2,37.11
15852,188,2,83.0
15853,53,1,18.740000000000002
15854,174,7,279.11
15855,96,5,165.08
15856,34,27,3016.99
15857,20,1,71.39999999999999
15858,17,5,283.92
15860,42,8,230.09
15861,14,7,601.78
15862,114,4,223.98
15863,27,1,12.030000000000001
15864,28,5,382.05
15865,2,3,58.0
15866,103,1,82.84
15867,24,16,659.81
15869,161,2,15.45
15870,153,1,63.44
15872,16,1,69.18
15874,129,8,1016.57
15877,19,2,50.510000000000005
15880,578,1,67.44
15881,314,2,36.900000000000006
15882,547,2,76.44000000000001
15883,152,2,80.71
15885,155,1,163.15
15886,62,1,31.440000000000005
15888,82,1,104.5
15889,187,2,113.37
15891,228,1,88.3
15894,578,1,13.79
15895,151,1,141.32999999999998
15897,196,2,19.3
15898,121,3,161.49
15899,547,1,23.5
15900,25,1,81.32000000000001
15901,18,3,102.78999999999999
15903,11,6,549.96
15904,333,1,56.03
15906,21,8,292.92
15907,178,3,233.16
15909,175,1,19.799999999999997
15910,17,8,328.95
15912,180,2,83.14000000000001
15916,18,8,209.53
15917,190,1,67.35
15918,273,2,108.58
15919,21,2,147.07999999999998
15920,126,3,33.2
15921,174,1,26.09
15922,667,2,46.2
15923,667,1,36.35
15925,196,1,67.0
15930,276,1,128.58
15932,2,8,379.2
15933,23,3,224.5
15935,241,1,40.2
15937,184,1,71.1
15938,114,4,181.62
15939,5,8,1409.18
15940,343,1,35.8
15942,135,1,75.47999999999999
15944,130,1,114.5
15947,84,1,417.8
15948,45,2,222.0
15949,18,2,48.0
15950,80,5,426.76
15951,287,2,197.42
15952,183,4,72.81
15953,10,7,420.71999999999997
15955,26,10,596.95
15957,122,1,68.3
15958,76,1,9.95
15963,21,2,102.6
15965,19,3,148.28
15967,25,2,52.94
15969,51,3,168.0
15970,100,1,12.600000000000001
15971,37,6,301.5
15973,486,1,17.4
15974,6,7,621.03
15975,86,1,19.9
15976,167,2,102.28999999999999
15977,19,2,271.71
15978,79,1,430.7
15980,2,2,453.31
15981,7,5,621.0799999999999
15983,24,4,261.14
15984,102,8,505.02000000000004
15985,125,2,101.3
15986,91,1,40.68
15987,14,5,344.46000000000004
15988,21,1,8.08
15990,46,2,190.08
15993,18,8,509.56
15994,56,1,89.15
15996,2,7,110.93
15998,89,5,690.79
16000,152,3,7948.3
16003,61,5,531.67
16005,14,4,87.51
16006,6,1,8.25
16007,5,4,439.25
16008,25,3,89.0
16009,45,3,116.35000000000001
16010,129,3,49.89
16011,3,14,638.76
16012,157,3,222.62
16013,3,22,8590.1
16014,65,3,150.18
16015,28,4,124.17
16016,17,9,281.9
16017,49,1,27.259999999999998
16018,5,2,58.34
16019,48,10,790.03
16020,18,2,176.14
16022,262,1,107.43
16023,48,3,149.32
16024,14,1,45.78
16025,61,1,98.68
16026,45,1,50.0
16027,178,1,29.5
16029,31,33,12300.62
16030,284,1,91.3
16031,124,2,92.95
16033,6,21,1810.16
16034,40,2,68.39999999999999
16036,89,2,67.47
16037,271,2,126.2
16038,203,2,141.75
16040,150,3,272.54
16042,24,6,178.62
16043,6,4,171.74
16045,3,4,347.05
16049,42,3,203.36
16050,175,1,15.9
16052,56,1,63.33
16053,94,2,272.94
16054,147,1,105.79
16055,281,1,61.55
16056,47,1,123.71
16057,6,7,493.9
16059,73,6,231.9
16062,7,4,233.20000000000002
16063,262,1,62.730000000000004
16065,455,1,34.95
16066,18,4,200.76
16070,24,2,86.4
16071,46,1,37.650000000000006
16072,290,1,170.25
16076,31,10,425.21
16079,18,3,333.64
16080,69,3,44.339999999999996
16081,58,5,540.8199999999999
16083,102,2,206.06
16084,301,1,68.35
16085,1,5,168.78
16086,31,3,156.43
16091,200,1,36.3
16092,116,3,143.35
16094,13,5,173.8
16097,242,1,105.14999999999999
16098,89,5,279.57
16099,52,3,195.7
16101,55,2,206.54000000000002
16102,44,3,522.14
16103,81,5,441.74
16104,92,1,58.55
16105,221,1,45.0
16106,215,1,19.799999999999997
16107,30,4,500.1000000000001
16108,86,1,157.24
16109,220,2,104.63999999999999
16110,47,3,231.86
16112,71,3,63.03999999999999
16113,96,1,29.7
16114,172,1,35.400000000000006
16115,5,8,358.81
16116,6,1,181.95
16117,280,1,22.38
16119,74,2,112.5
16120,31,2,639.38
16121,59,2,252.48000000000002
16122,40,3,192.6
16123,53,1,95.25
16124,318,2,60.150000000000006
16125,517,1,88.2
16126,61,4,1337.31
16127,41,1,114.50999999999999
16128,19,5,328.13
16131,53,4,563.22
16133,18,32,3336.19
16134,23,3,97.15
16135,264,1,60.300000000000004
16136,31,3,174.26
16138,547,1,-7.95
16139,20,3,147.36
16140,54,3,65.4
16141,2,1,93.89
16142,251,1,97.74
16143,36,6,633.6600000000001
16145,42,11,664.6
16146,205,2,178.82
16147,135,1,109.92
16148,298,1,76.32000000000001
16149,144,2,27.6
16150,2,8,284.35
16152,270,1,608.6600000000001
16153,51,5,328.78000000000003
16156,26,9,529.7900000000001
16157,17,3,262.2
16159,283,1,35.4
16160,87,2,143.7
16161,16,24,1126.99
16163,227,1,-415.00000000000006
16164,19,2,61.74
16168,4,14,836.87
16169,41,4,351.41
16170,52,6,364.62
16172,7,4,294.41
16173,17,6,243.70000000000002
16174,34,3,257.54999999999995
16175,171,3,115.35
16177,52,1,34.9
16178,140,1,50.4
16179,62,1,29.64
16180,33,9,2205.81
16181,75,1,19.799999999999997
16182,74,3,1083.0
16183,276,1,29.85
16184,66,3,174.0
16185,18,2,63.0
16186,6,11,510.28
16187,53,13,1075.82
16188,37,4,201.59
16189,17,1,15.0
16191,25,13,1423.39
16193,238,1,34.8
16198,77,1,68.4
16200,166,2,268.18
16201,23,4,424.37
16202,362,1,130.45
16203,1,5,93.55
16204,25,1,92.29
16205,91,4,144.43
16206,56,4,69.22
16207,27,1,71.0
16208,46,2,86.55
16209,2,4,122.31
16210,11,11,927.11
16211,2,2,59.59
16212,21,2,122.8
16213,80,1,9.899999999999999
16214,271,2,174.32
16215,82,1,27.95
16216,269,1,24.96
16217,237,2,123.30000000000001
16218,61,8,714.1
16221,99,3,140.6
16222,320,1,258.05
16224,59,4,226.53
16225,46,5,212.16
16226,209,1,17.700000000000003
16227,227,1,19.919999999999998
16229,36,2,214.93
16230,280,2,53.10000000000001
16232,45,4,303.57
16233,73,3,58.890000000000015
16235,40,4,280.6
16236,80,1,44.76
16239,58,2,48.0
16240,11,3,691.86
16241,1,12,570.0500000000001
16242,20,7,763.24
16243,56,2,73.03
16244,6,2,263.63
16245,25,3,320.49
16247,172,1,8.5
16248,92,1,50.160000000000004
16249,54,4,337.91
16250,263,2,69.69
16252,486,1,-38.02
16253,245,2,817.0899999999999
16255,18,9,425.37
16256,268,1,191.04000000000002
16257,178,1,25.0
16258,47,5,874.89
16260,52,1,57.2
16261,19,4,188.1
16265,11,9,1092.97
16266,75,6,167.92000000000002
16268,73,2,178.92
16270,355,1,373.2
16271,17,4,309.26
16272,118,1,67.15
16274,698,1,51.3
16275,198,1,196.29999999999998
16276,178,1,45.0
16278,102,1,274.79
16279,23,4,452.98
16281,74,1,752.04
16282,254,1,64.6
16283,33,5,268.36
16284,52,2,169.07999999999998
16292,64,1,72.88
16293,23,10,428.15000000000003
16295,1,4,301.02
16297,36,2,30.150000000000006
16298,24,3,85.0
16303,27,4,689.27
16305,140,1,75.16
16306,39,4,54.32
16309,108,2,102.87
16311,19,2,118.19
16313,51,1,12.600000000000001
16315,332,1,27.04
16316,161,6,475.23
16317,3,3,453.92
16318,244,1,61.5
16319,189,1,142.8
16320,67,2,213.12
16321,74,3,88.5
16322,121,2,111.36999999999999
16324,179,2,65.82000000000001
16325,129,2,52.7
16326,17,15,706.69
16327,16,6,738.11
16330,19,1,28.880000000000003
16332,30,8,272.08
16333,125,11,7944.400000000001
16337,275,1,10.2
16338,218,1,9.899999999999999
16339,286,1,43.5
16340,109,1,69.33
16341,26,4,434.54
16343,18,2,95.8
16344,248,1,65.4
16345,46,1,61.900000000000006
16347,13,2,87.39
16348,80,7,347.27
16349,292,1,14.95
16350,71,4,251.6
16351,40,1,36.9
16352,19,2,137.76
16353,19,8,1038.63
16354,75,1,45.74
16356,161,2,11.45
16357,164,2,79.19999999999999
16358,66,5,441.52000000000004
16359,10,8,41.10000000000001
16360,2,6,819.08
16361,11,4,138.38
16362,31,6,89.78
16363,55,1,84.4
16364,13,2,200.34
16365,4,6,266.6
16366,20,1,98.5
16367,303,2,211.45
16368,30,2,58.32
16369,20,3,299.41
16370,66,4,266.39
16372,183,1,73.77
16374,245,2,116.36
16376,19,2,184.71
16378,190,3,93.5
16379,20,4,415.1
16380,92,1,411.77
16383,76,2,144.25
16384,265,1,28.6
16385,62,3,119.91
16386,30,2,84.45
16387,324,1,15.0
16389,80,3,192.0
16392,271,1,25.75
16393,13,18,644.03
16394,52,6,145.62
16395,62,5,292.93
16398,126,2,288.26
16399,21,2,68.16
16400,185,1,86.4
16401,16,11,951.91
16402,266,2,64.95
16403,314,1,85.4
16404,72,1,157.75
16405,70,2,161.65
16406,20,1,33.730000000000004
16407,14,8,396.59
16409,4,5,419.64000000000004
16411,21,2,58.72
16412,55,1,19.08
16413,58,1,106.0
16414,23,1,25.85
16415,46,1,46.400000000000006
16416,28,4,166.43
16418,46,3,111.1
16419,99,5,338.65
16422,19,43,6553.52
16423,26,1,62.58
16425,70,1,118.55
16426,23,10,449.45
16427,265,1,30.84
16430,59,1,25.0
16431,67,3,130.67000000000002
16432,184,1,65.4
16433,30,1,22.39
16434,49,7,239.78
16438,28,5,156.93
16440,53,5,856.37
16441,276,2,91.7
16442,121,3,112.96
16444,48,4,123.06
16445,183,1,44.97
16446,207,1,1.65
16447,137,1,41.400000000000006
16449,199,3,44.2
16450,151,1,41.5
16451,89,1,29.3
16455,154,7,477.9
16456,105,5,493.83
16457,220,1,128.72000000000003
16458,2,16,626.6
16460,30,3,118.19
16461,179,1,29.65
16463,23,4,318.73
16464,21,3,217.71
16466,5,7,310.37
16468,76,1,62.400000000000006
16469,25,4,134.89000000000001
16470,53,5,213.20000000000002
16471,69,1,93.7
16473,163,3,55.3
16474,19,8,380.71000000000004
16475,2,4,189.7
16477,69,7,602.87
16478,215,1,16.5
16479,12,2,61.36
16480,77,1,213.01
16482,17,1,32.13
16483,194,1,24.55
16484,175,2,69.8
16485,79,1,87.47
16488,116,3,126.94
16491,48,1,262.7
16493,81,4,264.31
16494,298,1,117.07
16495,130,2,152.8
16496,209,3,380.58
16497,51,6,795.84
16498,164,1,8.45
16499,362,2,43.5
16500,18,3,81.00000000000001
16503,97,4,304.0
16504,27,1,104.89
16505,122,1,119.52
16506,21,1,35.1
16509,298,1,36.8
16510,667,1,14.850000000000001
16511,23,3,199.89000000000001
16513,21,2,148.82999999999998
16515,4,5,222.67000000000002
16517,161,1,12.0
16518,92,2,185.9
16519,27,2,50.4
16520,188,3,147.21
16523,17,17,2320.4
16525,10,23,3137.96
16527,83,1,59.00000000000001
16528,182,1,56.28
16529,308,1,137.65
16531,24,7,231.28
16533,21,3,165.71
16535,243,1,257.85
16536,112,1,65.43
16539,152,2,156.75
16542,55,1,73.02000000000001
16546,292,3,41.52000000000001
16549,12,10,909.21
16550,110,5,526.8
16551,163,3,241.70000000000002
16552,37,2,104.92
16553,69,9,918.2
16554,44,4,178.87
16555,111,2,59.900000000000006
16556,107,7,689.84
16557,26,2,81.65
16558,7,20,1298.57
16560,28,2,131.73000000000002
16561,31,2,81.14
16563,55,1,44.7
16566,17,3,95.10000000000001
16567,163,2,151.92000000000002
16570,17,9,729.85
16571,28,5,278.71000000000004
16572,34,3,213.75
16573,86,2,143.5
16574,73,1,126.06
16581,66,1,10.5
16582,115,1,100.80000000000001
16583,698,1,50.4
16584,82,2,209.9
16586,221,1,18.0
16587,234,1,25.5
16589,73,2,101.9
16591,304,1,14.850000000000001
16592,14,11,719.22
16593,52,2,61.05
16594,77,1,40.95
16595,92,1,78.14
16596,17,2,97.35
16598,161,2,59.55
16600,26,5,179.07999999999998
16601,42,1,39.52
16602,275,1,34.8
16603,76,2,115.02
16607,1,12,736.9
16609,4,7,1258.21
16610,250,1,26.4
16612,3,4,172.60000000000002
16613,72,1,174.52
16614,66,1,30.9
16616,17,2,92.09
16617,237,1,53.1
16618,122,3,328.22
16619,265,1,48.85
16620,182,2,36.6
16621,128,3,41.25
16623,129,1,19.799999999999997
16624,82,2,158.63
16625,69,1,65.1
16626,24,11,631.82
16627,81,1,78.48
16628,61,5,548.9
16629,75,2,96.92
16633,5,5,591.71
16634,667,1,73.7
16637,62,5,201.35
16638,24,8,310.09
16639,122,2,269.4
16641,107,1,53.64
16642,209,2,145.56
16643,129,1,176.26
16644,36,2,113.0
16647,171,1,44.519999999999996
16648,44,2,-1.2600000000000016
16650,73,1,142.16
16652,1,4,1101.68
16653,18,3,330.89
16654,143,3,216.35
16655,10,6,848.1899999999999
16656,4,11,1906.84
16657,11,4,226.2
16658,547,1,0.85
16659,280,1,20.4
16660,18,2,161.48
16665,364,1,4.95
16666,21,1,16.95
16667,286,2,149.9
16668,17,4,80.03999999999999
16669,25,2,265.12
16670,18,11,956.0
16671,244,1,156.75
16672,7,13,1425.68
16674,56,2,80.38
16676,67,4,313.98
16678,3,14,633.01
16680,45,1,57.4
16681,207,3,266.70000000000005
16682,59,4,161.4
16684,53,20,12127.5
16685,92,2,35.07
16686,49,8,523.77
16688,12,3,192.64000000000001
16689,77,2,43.56
16690,74,2,30.0
16693,273,2,113.8
16696,67,2,119.10000000000001
16697,7,1,29.700000000000003
16698,228,2,1122.0
16700,4,11,680.17
16701,10,14,1091.18
16705,7,14,1676.34
16706,116,3,124.62
16708,47,1,95.28
16709,86,4,594.36
16710,21,10,504.16
16711,28,3,331.35
16712,20,9,712.3
16713,7,16,1738.28
16714,319,1,191.66
16715,80,1,20.84
16717,11,8,734.1600000000001
16718,578,1,171.41000000000003
16719,16,7,372.6
16720,28,1,12.64
16721,264,1,69.6
16722,19,14,1039.27
16723,93,2,260.27
16725,70,6,207.65
16726,28,5,213.09
16727,425,1,65.75
16728,48,4,210.37
16729,7,23,1458.06
16730,54,3,94.3
16732,122,1,96.52
16734,54,3,128.68
16735,80,4,256.05
16739,178,1,37.5
16743,6,8,505.41
16744,13,7,226.43
16745,3,17,1850.1000000000001
16746,3,18,1535.56
16747,184,3,172.57
16748,19,4,269.9
16750,46,4,131.92
16751,91,1,1368.0
16752,667,1,10.2
16753,1,1,56.0
16754,667,1,518.4
16755,116,4,328.71000000000004
16756,97,1,32.550000000000004
16757,320,1,58.35000000000001
16758,215,1,77.36
16759,91,2,109.8
16761,246,1,71.22
16762,21,3,240.35
16763,200,1,158.85
16764,11,13,597.23
16765,296,1,34.0
16766,38,2,125.1
16767,66,9,834.41
16768,49,3,60.5
16769,262,1,68.08000000000001
16770,59,4,155.67000000000002
16771,77,5,418.61
16773,59,1,53.45
16774,118,4,124.82
16775,12,11,299.78
16776,62,1,122.53
16777,82,2,68.2
16778,69,2,30.54
16779,10,24,1850.38
16780,102,2,117.97
16781,667,1,17.700000000000003
16782,19,12,543.96
16784,21,1,77.6
16788,125,2,115.2
16789,333,1,35.599999999999994
16790,18,6,378.27
16791,40,6,345.9
16793,59,1,81.14
16794,5,10,237.42
16795,455,1,30.54
16796,32,1,61.17999999999999
16800,13,1,266.85
16801,38,5,219.5
16803,215,1,57.48
16804,25,2,93.63000000000001
16805,175,2,92.97
16806,105,4,131.72
16807,128,3,168.36
16808,69,1,76.38
16809,25,5,210.37
16810,194,1,31.200000000000003
16811,19,1,16.5
16812,362,1,106.19999999999999
16813,52,10,359.24
16814,7,19,1080.88
16816,151,2,84.65
16817,38,9,145.28
16818,12,11,660.38
16820,216,1,137.6
16823,229,1,75.25
16824,17,2,69.96
16825,158,2,143.3
16826,53,1,8.2
16829,187,1,44.7
16830,334,1,89.80000000000001
16832,127,3,112.35
16833,101,2,96.80000000000001
16834,229,1,32.7
16835,278,2,35.650000000000006
16836,41,2,110.82000000000001
16837,31,11,766.82
16838,199,2,278.91
16839,2,28,2795.19
16841,67,5,282.46000000000004
16842,70,3,276.08
16843,7,12,2304.95
16846,52,1,15.0
16847,45,1,27.2
16848,54,1,82.6
16849,188,1,19.9
16850,71,1,113.92
16851,44,3,92.85
16852,178,1,6.6000000000000005
16855,25,2,60.45
16858,547,1,81.24000000000001
16859,108,3,141.26
16861,31,1,20.16
16863,61,4,23.069999999999997
16866,142,2,33.75
16869,24,4,142.76
16871,24,6,474.18
16872,79,2,212.4
16873,92,8,1484.75
16875,146,5,522.8100000000001
16877,14,6,208.18
16878,86,1,1.25
16880,65,7,217.74
16882,241,2,93.89
16883,219,2,45.8
16884,303,2,97.28
16885,17,3,76.73
16887,244,1,7.25
16889,68,3,392.65999999999997
16891,121,5,126.7
16892,17,5,54.2
16893,486,1,33.7
16895,184,1,47.04
16897,301,3,58.2
16898,28,3,162.0
16899,21,6,203.39
16900,18,3,188.35999999999999
16902,118,1,234.38
16903,61,1,124.88
16904,61,15,678.05
16905,21,7,653.1
16906,83,3,36.34
16907,61,5,185.82
16909,74,1,44.64
16910,11,8,275.9
16912,136,7,376.65
16914,275,1,81.25
16915,11,5,107.10000000000001
16916,25,2,115.3
16917,130,1,35.5
16918,154,5,156.44
16919,7,11,492.85
16921,92,1,27.189999999999998
16923,14,20,1250.24
16924,23,4,87.24
16926,639,1,25.5
16927,130,1,39.6
16928,33,15,712.0
16929,19,6,286.23
16930,28,2,32.65
16931,21,20,854.48
16932,55,1,20.8
16933,121,2,70.60000000000001
16934,56,2,255.38
16936,27,1,79.95
16938,5,3,276.0
16940,54,3,686.42
16942,14,8,400.90000000000003
16943,6,3,213.4
16945,1,16,932.15
16947,237,1,72.94
16948,140,3,245.18
16949,42,6,195.23000000000002
16950,58,3,152.78
16951,131,3,311.6
16952,111,2,32.45
16954,62,4,297.15
16955,127,3,69.51
16956,19,1,140.9
16957,283,1,94.80000000000001
16959,89,1,12.75
16960,62,3,123.09
16961,118,1,23.12
16963,219,1,17.700000000000003
16965,228,1,15.94
16966,199,1,183.59999999999997
16967,280,1,63.9
16968,109,2,61.64
16969,41,3,82.28999999999999
16971,334,1,14.58
16976,269,1,175.2
16978,79,1,40.4
16979,19,6,388.53999999999996
16980,257,2,415.0
16982,62,1,111.14
16983,5,7,437.36
16984,2,4,617.89
16985,6,8,1559.03
16986,91,1,83.2
16987,44,6,466.55
16989,4,3,266.95
16992,12,5,264.61
16996,64,5,339.35
16998,151,2,189.12000000000003
16999,76,1,15.0
17001,24,9,790.76
17002,75,3,211.29999999999998
17004,48,2,582.27
17006,20,3,136.92000000000002
17007,52,6,125.04
17010,20,1,54.6
17011,91,1,48.9
17014,153,3,168.20000000000002
17015,30,3,364.49
17017,11,19,1548.6499999999999
17018,327,1,67.5
17019,13,4,233.65
17026,578,1,10.2
17027,80,5,153.33
17029,238,1,358.0
17030,154,1,63.05
17031,13,2,102.15
17033,88,3,234.35999999999999
17034,18,2,74.32
17035,343,1,110.84
17037,89,1,278.4
17038,91,1,26.05
17040,139,1,30.450000000000003
17041,28,3,252.24
17042,64,4,193.86
17043,53,4,266.88
17044,27,2,189.15
17045,115,2,53.650000000000006
17046,218,1,151.56
17047,87,3,230.8
17048,10,4,190.37
17049,23,10,1350.39
17050,191,6,625.51
17051,196,1,77.95
17052,30,1,86.72
17053,337,1,127.08000000000001
17054,30,5,277.28
17058,83,3,272.61
17059,61,5,641.8100000000001
17060,268,1,17.700000000000003
17061,75,8,1108.3500000000001
17062,315,4,128.2
17063,23,5,165.75
17064,1,3,170.27
17068,14,20,973.7
17069,30,8,740.87
17070,116,1,111.48
17071,2,8,488.66
17073,19,4,325.94
17075,19,4,177.06
17076,275,1,143.39999999999998
17078,275,1,54.589999999999996
17079,80,1,118.80000000000001
17080,24,1,15.0
17081,27,2,69.34
17082,183,2,226.85
17083,100,3,209.46
17084,244,2,701.44
17085,125,5,259.78000000000003
17086,51,5,367.08
17088,30,4,459.51000000000005
17090,2,6,671.84
17091,122,8,675.21
17092,52,4,370.97
17095,24,3,202.65
17096,17,4,132.65
17097,12,7,155.64
17100,20,1,122.00999999999999
17101,53,3,298.1
17105,192,2,127.72
17107,77,5,2731.86
17109,46,4,241.61
17110,167,1,31.45
17111,49,1,35.19
17114,101,8,199.25
17115,66,3,158.5
17117,290,1,28.65
17118,319,1,39.96
17119,31,2,113.25
17120,235,1,58.5
17122,3,1,17.700000000000003
17123,338,1,39.599999999999994
17124,158,1,70.04
17125,52,1,41.68
17126,65,5,223.0
17128,101,1,62.3
17131,49,5,565.5699999999999
17133,17,3,373.1
17134,266,1,88.95
17135,18,5,210.61
17138,99,1,12.75
17139,2,12,2342.03
17140,190,1,97.58
17142,241,1,187.5
17144,86,2,156.85
17146,265,2,213.25
17147,24,4,333.46
17148,53,1,25.0
17152,196,2,61.3
17153,26,1,50.1
17154,77,1,114.48
17155,179,1,17.6
17157,178,2,63.18000000000001
17158,153,3,264.56
17159,23,3,287.09
17160,7,6,523.8
17162,30,10,395.04
17164,34,7,467.68
17165,286,1,35.8
17166,205,1,21.650000000000002
17169,52,4,167.46
17171,291,1,78.63
17172,80,1,28.08
17173,1,6,542.58
17174,189,1,10.4
17175,5,3,279.44
17176,203,1,148.95
17179,180,3,128.45999999999998
17180,7,4,129.62
17181,59,2,90.17000000000002
17183,42,5,585.53
17186,48,2,144.0
17187,228,1,61.5
17188,13,8,609.48
17189,108,2,65.23
17190,1,1,39.45
17191,30,7,397.86
17193,47,3,513.72
17194,362,1,49.870000000000005
17197,61,1,136.3
17198,25,3,72.3
17201,55,1,74.81
17203,54,6,583.18
17204,7,5,279.05
17205,55,1,112.68
17206,55,1,59.64
17211,5,9,464.5
17212,255,1,3.95
17213,42,7,622.23
17214,62,7,67.57
17217,236,1,15.9
17218,13,10,395.58
17219,122,1,17.49
17220,26,13,639.71
17221,275,2,68.43
17222,215,1,56.19
17223,312,2,92.74
17226,253,1,18.03
17227,20,6,201.75
17228,17,8,308.68
17229,144,2,94.89
17230,266,6,573.67
17231,14,10,662.0600000000001
17232,152,1,6.95
17233,244,1,20.41
17234,66,1,46.10000000000001
17235,27,2,154.49
17236,14,5,132.73000000000002
17237,13,2,78.95
17238,19,16,893.22
17239,314,1,54.99999999999999
17242,5,2,286.32
17243,16,25,1388.45
17244,55,1,91.24
17245,206,1,88.65
17247,17,1,29.25
17248,33,1,43.95
17250,182,2,72.88
17251,364,1,48.0
17252,118,2,75.5
17253,20,1,67.0
17254,17,2,79.76
17255,42,2,44.15
17256,314,1,84.25
17259,150,2,114.94
17262,229,2,666.1000000000001
17263,210,1,17.2
17265,5,2,97.38
17266,182,1,46.17
17267,247,1,29.08
17268,4,3,296.48
17272,48,4,531.36
17274,244,1,11.129999999999999
17277,229,2,183.98000000000002
17278,7,1,42.44
17279,59,1,52.65
17282,175,3,266.61
17284,33,6,309.8
17286,23,1,34.67
17287,28,7,208.65
17288,11,6,288.93
17289,5,3,175.8
17290,18,2,108.97
17293,1,9,502.4
17295,30,3,97.26
17297,19,1,14.07
17298,103,2,107.8
17299,32,3,167.09
17301,23,1,18.25
17302,16,5,180.5
17303,363,1,67.57
17306,12,14,2367.69
17309,216,1,12.600000000000001
17311,80,2,447.04
17312,157,2,267.75
17313,122,1,568.32
17314,1,10,493.98
17315,6,33,1374.4
17317,32,1,622.5
17320,102,3,332.03000000000003
17321,276,1,70.51
17323,17,7,196.14
17324,10,4,225.42000000000002
17325,252,1,44.0
17329,16,2,176.28
17333,87,1,113.22
17334,253,1,39.599999999999994
17337,6,4,390.51
17338,10,9,1323.7
17339,185,1,139.20000000000002
17340,11,14,2896.65
17341,187,2,215.13
17343,357,1,13.85
17344,48,1,12.55
17345,17,4,123.26
17346,1,16,573.45
17348,16,5,158.04
17349,181,1,13.75
17350,47,4,262.49
17351,171,2,40.9
17353,126,2,652.5
17354,52,1,567.45
17356,343,1,70.83
17357,26,2,28.8
17358,100,2,72.64
17359,13,1,10.280000000000001
17360,19,3,105.73
17361,51,2,55.800000000000004
17362,241,2,56.85
17364,10,11,928.21
17365,14,7,1075.94
17367,240,1,30.15
17368,25,7,96.01
17370,74,3,77.75999999999999
17371,19,3,151.12
17372,42,8,289.33
17373,42,4,99.89
17374,220,2,98.5
17375,201,3,86.93
17376,72,2,46.9
17377,25,18,906.49
17379,13,1,87.69
17381,26,19,5946.92
17382,215,1,50.400000000000006
17383,213,1,32.47
17384,21,1,18.22
17385,16,1,64.85
17386,115,2,246.82
17387,21,2,136.7
17388,79,2,382.85
17389,10,23,7069.32
17391,165,1,101.76
17392,192,2,89.34
17394,250,1,8.7
17396,41,3,595.25
17397,24,2,123.98
17398,116,3,149.84
17400,212,5,390.64
17402,87,8,874.7
17403,275,1,72.45
17404,6,10,8288.76
17405,4,4,192.46
17406,71,2,377.9
17409,127,1,271.2
17410,1,5,251.69
17411,14,4,130.5
17412,25,5,237.26
17414,127,1,194.4
17415,81,1,34.8
17416,61,7,1320.01
17418,44,2,143.55
17419,13,12,1060.41
17420,52,3,85.7
17422,5,9,340.39
17423,48,2,63.56999999999999
17425,62,1,229.54
17426,93,5,771.63
17427,73,1,30.0
17428,7,24,3373.53
17429,158,3,102.98
17430,153,1,35.400000000000006
17431,315,1,68.47
17432,20,2,80.36
17433,2,1,89.7
17434,18,6,337.65
17436,121,2,45.9
17438,255,1,56.25
17440,149,3,69.25
17442,64,6,457.74
17444,34,3,865.1100000000001
17446,178,2,26.400000000000002
17447,42,2,110.08
17448,146,1,-4287.63
17449,47,7,485.2
17450,12,32,32010.34
17451,17,6,294.55
17453,19,2,83.85
17454,235,3,71.84
17456,455,1,63.699999999999996
17457,217,2,63.15
17458,17,1,50.2
